LEAID,SHYEAR,AGCHRT,LAT,LON
1737470,1998-99,3,38.684318,-89.554057
1737490,1998-99,3,41.065332,-89.776283
1737590,1998-99,3,39.01947,-89.795069
1737650,1998-99,3,38.00292,-89.659346
1737680,1998-99,3,41.462346,-87.641038
1737800,1998-99,3,41.846982,-89.023261
1737830,1998-99,3,39.3011,-88.618
1737860,1998-99,3,41.801356,-87.757045
1737980,1998-99,3,42.356289,-90.01266
1738070,1998-99,3,41.060625,-88.817508
1738100,1998-99,3,41.12671,-88.836745
1738130,1998-99,3,39.606411,-88.608109
1738190,1998-99,3,38.32822,-88.86623
1738220,1998-99,3,41.52615,-87.818731
1738370,1998-99,3,41.54576,-87.541671
1738400,1998-99,3,42.106056,-87.789164
1738460,1998-99,3,41.99028,-88.687581
1738490,1998-99,3,40.359009,-90.418703
1738520,1998-99,3,41.581006,-88.058975
1738550,1998-99,3,38.137385,-89.22606
1738700,1998-99,3,39.5527,-89.3007
1738760,1998-99,3,39.129049,-88.48652
1738790,1998-99,3,40.240641,-88.186879
1738820,1998-99,3,NA,NA
1738850,1998-99,3,NA,NA
1738880,1998-99,3,NA,NA
1738910,1998-99,3,41.570137,-87.615172
1738940,1998-99,3,41.586442,-87.529772
1738970,1998-99,3,41.5863,-87.6056
1739030,1998-99,3,41.580581,-87.781007
1739090,1998-99,3,39.25685,-88.196745
1739120,1998-99,3,39.988184,-88.254953
1739180,1998-99,3,41.218597,-89.060959
1739330,1998-99,3,NA,NA
1739360,1998-99,3,NA,NA
1739390,1998-99,3,40.5271,-89.496279
1739420,1998-99,3,38.567947,-89.692434
1739450,1998-99,3,39.851264,-89.41173
1739480,1998-99,3,40.935887,-88.233768
1739510,1998-99,3,41.549651,-88.223446
1739600,1998-99,3,39.795926,-88.271842
1739630,1998-99,3,37.270454,-89.098393
1739660,1998-99,3,41.497245,-88.024605
1739780,1998-99,3,41.964941,-87.798204
1739870,1998-99,3,41.491527,-90.433604
1739930,1998-99,3,37.671133,-89.228212
1739960,1998-99,3,40.114,-88.209
1739990,1998-99,3,NA,NA
1740070,1998-99,3,41.6588,-88.085471
1740080,1998-99,3,38.31123,-90.278188
1740140,1998-99,3,38.972966,-89.100892
1740200,1998-99,3,38.661299,-90.167684
1740220,1998-99,3,40.10163,-87.66174
1740260,1998-99,3,37.412556,-88.895013
1740290,1998-99,3,37.420817,-88.894524
1740320,1998-99,3,39.868569,-88.161597
1740350,1998-99,3,41.897073,-87.985566
1740380,1998-99,3,NA,NA
1740410,1998-99,3,39.946709,-90.218257
1740440,1998-99,3,41.879605,-88.205665
1740470,1998-99,3,38.4215,-87.7649
1740500,1998-99,3,41.8302,-88.0677
1740530,1998-99,3,41.412085,-88.88047
1740620,1998-99,3,41.41089,-88.98255
1740650,1998-99,3,38.21331,-89.04909
1740680,1998-99,3,38.512012,-89.146346
1740740,1998-99,3,42.493847,-89.990959
1740770,1998-99,3,NA,NA
1740800,1998-99,3,42.359156,-87.980945
1740830,1998-99,3,39.93367,-89.069491
1740890,1998-99,3,40.354586,-91.427432
1740920,1998-99,3,40.918745,-89.281576
1740980,1998-99,3,40.704362,-89.418477
1741010,1998-99,3,40.687789,-89.487498
1741040,1998-99,3,40.709722,-89.410325
1741070,1998-99,3,38.338829,-90.148092
1741190,1998-99,3,42.26748,-88.147124
1741250,1998-99,3,42.3766,-87.8304
1741280,1998-99,3,39.592432,-89.960291
1741360,1998-99,3,38.345132,-88.585301
1741370,1998-99,3,38.32473,-88.744681
1741520,1998-99,3,41.620222,-87.544444
1741550,1998-99,3,41.871,-88.2022
1741580,1998-99,3,37.8898,-88.9089
1741600,1998-99,3,40.157159,-89.404876
1741690,1998-99,3,41.744154,-88.224404
1741700,1998-99,3,42.116582,-87.856524
1741730,1998-99,3,38.6987,-88.217827
1741750,1998-99,3,38.427553,-89.548616
1741790,1998-99,3,41.8562,-87.8719
1741820,1998-99,3,41.811283,-87.894773
1741910,1998-99,3,NA,NA
1741980,1998-99,3,41.799,-87.9779
1742060,1998-99,3,41.227704,-89.925167
1742180,1998-99,3,41.85681,-88.106611
1742210,1998-99,3,42.139078,-87.941477
1742240,1998-99,3,39.440996,-90.403206
1742300,1998-99,3,38.54057,-89.939948
1742310,1998-99,3,41.801612,-89.691853
1742450,1998-99,3,40.92743,-90.021731
1742480,1998-99,3,39.946841,-89.549758
1742510,1998-99,3,38.521138,-89.150288
1742570,1998-99,3,41.738253,-87.865037
1742600,1998-99,3,42.074272,-87.742107
1742630,1998-99,3,41.300759,-88.131431
1742660,1998-99,3,39.626341,-90.460239
1742690,1998-99,3,39.442629,-88.602167
1742720,1998-99,3,41.873877,-88.158485
1742790,1998-99,3,42.271785,-89.237698
1742840,1998-99,3,42.1049,-87.7497
1742900,1998-99,3,42.485006,-87.836386
1742960,1998-99,3,38.554747,-89.995428
1742990,1998-99,3,37.494311,-89.428381
1743020,1998-99,3,41.97083,-87.978529
1743050,1998-99,3,38.862274,-90.088594
1743110,1998-99,3,42.37735,-87.960811
1743170,1998-99,3,38.32906,-89.03461
1743200,1998-99,3,38.332032,-89.035746
1743330,1998-99,3,42.3156,-88.4497
1743380,1998-99,3,41.68811,-87.77882
1743800,1998-99,3,37.9333,-89.0595
1743860,1998-99,3,42.45521,-87.834585
1743890,1998-99,3,42.456,-87.8676
1743960,1998-99,3,41.65929,-88.445991
1743961,1998-99,3,NA,NA
1743962,1998-99,3,40.41456,-89.782461
1743963,1998-99,3,38.511442,-89.930155
1743964,1998-99,3,NA,NA
1800004,1998-99,3,NA,NA
1800005,1998-99,3,39.7671,-86.1581
1800006,1998-99,3,39.76769,-86.165091
1800007,1998-99,3,39.0347,-87.1655
1800008,1998-99,3,39.035665,-87.047115
1800009,1998-99,3,39.511431,-85.788646
1800030,1998-99,3,41.0402,-85.2844
1800060,1998-99,3,40.746147,-84.942832
1800120,1998-99,3,40.2627,-85.673
1800150,1998-99,3,40.1256,-85.6979
1800180,1998-99,3,41.24058,-86.248681
1800210,1998-99,3,40.279837,-87.253279
1800240,1998-99,3,39.062876,-84.922249
1800270,1998-99,3,39.7628,-86.3953
1800330,1998-99,3,38.6653,-87.0444
1800360,1998-99,3,39.2111,-85.9041
1800390,1998-99,3,39.30454,-85.232862
1800420,1998-99,3,41.6355,-86.025
1800450,1998-99,3,39.711283,-86.07835
1800480,1998-99,3,40.6148,-87.3148
1800570,1998-99,3,40.421552,-85.382901
1800600,1998-99,3,39.024524,-86.945493
1800610,1998-99,3,NA,NA
1800630,1998-99,3,39.144598,-86.529803
1800660,1998-99,3,40.0036,-85.385
1800690,1998-99,3,38.32183,-86.147821
1800720,1998-99,3,40.728893,-85.167289
1800750,1998-99,3,41.316001,-87.198468
1800840,1998-99,3,39.51341,-87.125781
1800900,1998-99,3,41.44284,-86.151961
1800960,1998-99,3,39.2065,-86.2439
1801020,1998-99,3,39.8386,-86.3895
1801050,1998-99,3,38.8783,-86.049
1801055,1998-99,3,NA,NA
1801060,1998-99,3,39.793973,-85.542516
1801170,1998-99,3,37.910824,-86.744661
1801200,1998-99,3,39.97788,-86.081441
1801230,1998-99,3,38.8248,-86.1701
1801290,1998-99,3,40.54773,-86.515021
1801320,1998-99,3,NA,NA
1801410,1998-99,3,40.947297,-86.262854
1801440,1998-99,3,39.5773,-86.192
1801470,1998-99,3,39.589631,-86.099585
1801560,1998-99,3,39.8147,-84.9991
1801590,1998-99,3,41.4103,-85.0358
1801710,1998-99,3,41.3956,-85.4223
1801740,1998-99,3,38.1117,-86.6049
1801770,1998-99,3,40.1726,-84.9797
1801890,1998-99,3,39.5507,-86.08
1801920,1998-99,3,38.300163,-85.769202
1802040,1998-99,3,40.5206,-86.1279
1802130,1998-99,3,40.297069,-86.391656
1802160,1998-99,3,40.304255,-86.515456
1802190,1998-99,3,41.465592,-86.81627
1802220,1998-99,3,39.5103,-86.7877
1802280,1998-99,3,41.15813,-85.492851
1802400,1998-99,3,41.6365,-85.9274
1802420,1998-99,3,39.46443,-87.39716
1802430,1998-99,3,40.1439,-87.395
1802440,1998-99,3,38.3218,-86.3542
1802460,1998-99,3,40.0454,-86.8889
1802490,1998-99,3,41.4203,-87.3631
1802520,1998-99,3,41.222702,-86.424162
1802550,1998-99,3,39.759044,-86.542337
1802610,1998-99,3,39.35755,-85.469511
1802640,1998-99,3,39.6879,-86.2782
1802660,1998-99,3,40.2604,-85.3686
1802700,1998-99,3,40.57601,-86.668741
1802730,1998-99,3,NA,NA
1802800,1998-99,3,41.6089,-87.061401
1802830,1998-99,3,39.961694,-86.270584
1802850,1998-99,3,41.067,-85.0117
1802880,1998-99,3,41.6393,-87.4689
1802910,1998-99,3,41.572846,-87.24445
1802940,1998-99,3,38.330825,-87.350785
1802970,1998-99,3,41.4412,-85.2663
1803000,1998-99,3,38.514695,-86.002001
1803030,1998-99,3,40.5443,-85.5035
1803060,1998-99,3,41.4315,-84.869
1803090,1998-99,3,39.044498,-86.742042
1803120,1998-99,3,39.82374,-85.609671
1803150,1998-99,3,40.4779,-85.9682
1803180,1998-99,3,40.2056,-84.814611
1803210,1998-99,3,39.5615,-85.6693
1803240,1998-99,3,39.3529,-85.9697
1803270,1998-99,3,41.6954,-86.017
1803300,1998-99,3,40.29075,-85.841808
1803330,1998-99,3,39.5243,-86.6426
1803450,1998-99,3,37.97278,-87.563691
1803480,1998-99,3,41.51985,-85.769101
1803510,1998-99,3,39.6348,-85.164
1803570,1998-99,3,39.2935,-85.7714
1803630,1998-99,3,41.0744,-85.1369
1803660,1998-99,3,40.2789,-86.4806
1803690,1998-99,3,39.49038,-86.063411
1803700,1998-99,3,39.425347,-85.01082
1803720,1998-99,3,38.239163,-85.989548
1803750,1998-99,3,39.6791,-86.0186
1803780,1998-99,3,41.7303,-84.9499
1803810,1998-99,3,40.66226,-86.868431
1803840,1998-99,3,41.3445,-85.1263
1803870,1998-99,3,41.5914,-87.3291
1803890,1998-99,3,NA,NA
1803930,1998-99,3,41.5798,-85.8263
1803940,1998-99,3,38.3374,-85.679581
1803960,1998-99,3,38.40051,-86.95172
1803990,1998-99,3,39.636898,-86.859845
1804050,1998-99,3,39.7862,-85.7697
1804080,1998-99,3,39.3528,-85.5029
1804110,1998-99,3,39.60565,-86.116501
1804140,1998-99,3,39.5772,-86.48
1804170,1998-99,3,41.53198,-87.434959
1804230,1998-99,3,41.522281,-84.920799
1804260,1998-99,3,40.1758,-86.0268
1804320,1998-99,3,41.6112,-87.5228
1804350,1998-99,3,41.3773,-87.4501
1804470,1998-99,3,40.437206,-86.243679
1804500,1998-99,3,40.2819,-85.5008
1804560,1998-99,3,41.5467,-87.4616
1804590,1998-99,3,41.527247,-87.256967
1804620,1998-99,3,41.5584,-87.2747
1804710,1998-99,3,40.858621,-85.505958
1804770,1998-99,3,39.7767,-86.1546
1804800,1998-99,3,39.13573,-85.293781
1804980,1998-99,3,40.43232,-85.005591
1805190,1998-99,3,39.0041,-85.6284
1805240,1998-99,3,39.5206,-86.0717
1805280,1998-99,3,41.188,-87.1507
1805340,1998-99,3,41.285899,-86.624159
1805370,1998-99,3,40.4694,-86.1337
1805400,1998-99,3,40.420262,-86.871837
1805450,1998-99,3,41.4684,-87.4704
1805460,1998-99,3,41.549459,-87.41219
1805520,1998-99,3,41.652315,-85.410842
1805550,1998-99,3,41.417764,-85.756506
1805580,1998-99,3,41.625641,-86.744321
1805670,1998-99,3,39.8774,-85.971421
1805700,1998-99,3,39.09837,-84.854571
1805790,1998-99,3,40.061164,-86.460589
1805880,1998-99,3,40.1934,-85.263929
1805910,1998-99,3,39.041242,-87.167196
1806030,1998-99,3,40.7563,-86.330871
1806060,1998-99,3,38.678047,-86.921238
1806080,1998-99,3,40.287154,-87.293932
1806090,1998-99,3,40.6513,-86.0591
1806120,1998-99,3,38.7725,-85.406
1806240,1998-99,3,40.418157,-85.647234
1806270,1998-99,3,41.0079,-85.7743
1806390,1998-99,3,40.5492,-85.6586
1806480,1998-99,3,40.1406,-86.2178
1806510,1998-99,3,39.423,-86.4285
1806570,1998-99,3,41.7062,-86.8696
1806600,1998-99,3,41.6692,-85.7252
1806630,1998-99,3,39.12057,-85.125021
1806660,1998-99,3,39.6648,-86.5601
1806840,1998-99,3,41.648983,-86.180513
1806870,1998-99,3,40.486908,-85.608365
1806900,1998-99,3,38.7347,-86.4756
1807020,1998-99,3,40.107651,-85.392567
1807080,1998-99,3,40.1923,-85.166
1807110,1998-99,3,41.04666,-86.598031
1807140,1998-99,3,39.6177,-86.3801
1807230,1998-99,3,40.17208,-85.493291
1807260,1998-99,3,39.901542,-85.839753
1807290,1998-99,3,37.9348,-87.8851
1807320,1998-99,3,40.2141,-85.4096
1807350,1998-99,3,41.557277,-87.501475
1807380,1998-99,3,39.9125,-85.1584
1807410,1998-99,3,38.31779,-85.822401
1807440,1998-99,3,39.9247,-85.3815
1807470,1998-99,3,41.542117,-86.894603
1807500,1998-99,3,NA,NA
1807560,1998-99,3,41.684694,-86.564675
1807620,1998-99,3,39.407433,-86.158244
1807650,1998-99,3,40.0497,-86.0291
1807680,1998-99,3,40.8355,-84.914711
1807710,1998-99,3,38.847419,-87.061919
1807770,1998-99,3,38.365694,-87.5822
1807800,1998-99,3,41.211512,-86.783607
1807830,1998-99,3,38.8365,-87.3157
1807860,1998-99,3,38.8759,-86.5012
1807890,1998-99,3,40.8952,-86.0676
1807900,1998-99,3,40.12537,-86.911361
1807920,1998-99,3,40.9439,-87.4519
1807950,1998-99,3,38.1726,-87.7845
1807980,1998-99,3,39.7633,-86.8122
1808010,1998-99,3,38.118236,-86.985506
1808040,1998-99,3,40.372914,-86.051142
1808070,1998-99,3,39.971032,-87.451684
1808100,1998-99,3,39.8853,-86.5462
1808120,1998-99,3,38.4453,-86.8058
1808130,1998-99,3,40.867981,-86.874598
1808160,1998-99,3,39.189335,-87.300352
1808190,1998-99,3,39.9551,-84.9204
1808220,1998-99,3,40.8773,-85.1667
1808250,1998-99,3,41.2048,-85.1331
1808280,1998-99,3,40.0064,-85.528
1808310,1998-99,3,39.6104,-85.8736
1808320,1998-99,3,41.441258,-87.360508
1808340,1998-99,3,40.57882,-85.822711
1808460,1998-99,3,41.38923,-86.552831
1808490,1998-99,3,38.6689,-86.4557
1808640,1998-99,3,38.550426,-86.477041
1808760,1998-99,3,41.6835,-86.1097
1808820,1998-99,3,39.672,-86.1348
1808850,1998-99,3,40.7523,-86.0697
1808900,1998-99,3,38.4919,-87.2773
1808910,1998-99,3,39.8795,-86.2598
1808940,1998-99,3,40.86173,-86.495781
1808970,1998-99,3,39.694061,-86.396035
1809000,1998-99,3,41.3146,-87.0211
1809060,1998-99,3,41.34765,-86.300271
1809120,1998-99,3,41.45653,-86.478901
1809130,1998-99,3,41.500855,-87.069557
1809150,1998-99,3,41.5506,-87.1676
1809180,1998-99,3,41.398572,-87.161826
1809300,1998-99,3,41.635456,-85.201949
1809360,1998-99,3,40.98499,-86.881161
1809370,1998-99,3,38.408643,-85.753961
1809420,1998-99,3,40.938198,-87.141598
1809480,1998-99,3,39.231331,-86.638311
1809510,1998-99,3,39.8245,-84.902061
1809600,1998-99,3,38.951181,-84.85804
1809630,1998-99,3,41.05517,-86.222331
1809660,1998-99,3,NA,NA
1809690,1998-99,3,41.49789,-87.328711
1809720,1998-99,3,40.4145,-86.5981
1809750,1998-99,3,39.61475,-85.448352
1809810,1998-99,3,38.609661,-86.106095
1809840,1998-99,3,40.1197,-85.5553
1809990,1998-99,3,38.7398,-85.8024
1810020,1998-99,3,38.685793,-85.766365
1810080,1998-99,3,38.9391,-85.89
1810110,1998-99,3,39.1596,-87.2129
1810140,1998-99,3,39.51103,-85.788671
1810170,1998-99,3,38.66795,-86.776481
1810230,1998-99,3,41.23145,-85.322471
1810260,1998-99,3,40.6457,-84.9593
1810290,1998-99,3,41.669019,-86.251235
1810300,1998-99,3,NA,NA
1810310,1998-99,3,38.549642,-86.476088
1810350,1998-99,3,38.26019,-87.586341
1810360,1998-99,3,38.202,-86.119781
1810380,1998-99,3,39.83272,-85.350879
1810410,1998-99,3,38.63538,-87.422071
1810440,1998-99,3,40.000446,-85.765142
1810450,1998-99,3,39.9536,-86.9213
1810470,1998-99,3,40.80579,-87.383351
1810500,1998-99,3,39.60266,-86.832681
1810530,1998-99,3,39.07156,-85.252841
1810560,1998-99,3,37.8803,-87.0513
1810590,1998-99,3,39.688213,-87.414502
1810620,1998-99,3,40.104511,-87.227023
1810640,1998-99,3,38.2276,-86.859
1810650,1998-99,3,39.9848,-85.9943
1810660,1998-99,3,39.069946,-85.266035
1810680,1998-99,3,40.6603,-86.242171
1810710,1998-99,3,39.7158,-85.8952
1810740,1998-99,3,40.05233,-84.945031
1810770,1998-99,3,40.60724,-85.28017
1810800,1998-99,3,38.708,-85.4749
1810830,1998-99,3,39.440924,-85.845187
1810860,1998-99,3,39.0968,-87.407
1810870,1998-99,3,38.2917,-86.9537
1810900,1998-99,3,39.69808,-87.324701
1810920,1998-99,3,39.8019,-86.252
1810950,1998-99,3,39.2897,-86.7595
1810980,1998-99,3,38.54897,-86.616941
1811100,1998-99,3,41.6374,-84.9981
1811190,1998-99,3,39.279246,-84.973944
1811220,1998-99,3,38.73999,-85.083391
1811250,1998-99,3,40.434284,-86.055783
1811260,1998-99,3,37.952825,-86.757962
1811340,1998-99,3,40.3925,-86.9034
1811370,1998-99,3,41.11115,-86.038791
1811400,1998-99,3,40.270647,-86.041056
1811430,1998-99,3,40.75905,-87.042491
1811460,1998-99,3,41.2885,-87.4258
1811490,1998-99,3,41.29767,-86.109341
1811550,1998-99,3,NA,NA
1811580,1998-99,3,40.73793,-86.761491
1811600,1998-99,3,38.67972,-87.531021
1811610,1998-99,3,39.63371,-84.921711
1811700,1998-99,3,41.478822,-87.180071
1811730,1998-99,3,40.048,-85.1357
1811910,1998-99,3,41.477218,-86.294866
1811930,1998-99,3,40.823204,-85.829326
1811970,1998-99,3,41.503172,-87.066045
1812060,1998-99,3,38.796265,-85.836435
1812090,1998-99,3,39.4665,-87.4077
1812120,1998-99,3,38.6492,-87.4938
1812150,1998-99,3,40.8077,-85.8354
1812180,1998-99,3,40.8273,-85.8489
1812240,1998-99,3,41.452802,-86.001447
1812360,1998-99,3,39.7815,-86.0093
1812390,1998-99,3,38.0519,-87.2713
1812420,1998-99,3,41.2254,-85.8619
1812450,1998-99,3,38.6561,-87.1723
1812720,1998-99,3,39.9108,-86.1228
1812810,1998-99,3,39.734366,-86.261056
1812870,1998-99,3,40.436665,-86.905985
1812880,1998-99,3,40.1491,-85.8229
1812900,1998-99,3,41.42585,-85.580491
1812930,1998-99,3,38.593277,-86.260093
1812990,1998-99,3,40.05741,-86.618851
1813050,1998-99,3,39.8147,-85.1375
1813080,1998-99,3,40.04311,-86.132171
1813110,1998-99,3,41.6177,-85.5408
1813200,1998-99,3,41.6819,-87.4921
1813230,1998-99,3,41.1944,-85.7053
1900006,1998-99,3,42.972879,-91.811874
1900009,1998-99,3,41.678446,-93.231233
1900015,1998-99,3,43.404615,-95.735469
1900021,1998-99,3,43.321808,-95.152848
1900022,1998-99,3,42.314456,-92.198704
1900023,1998-99,3,42.8742,-95.1493
1900024,1998-99,3,42.39301,-94.646661
1900025,1998-99,3,41.692542,-94.375259
1900026,1998-99,3,42.977549,-95.689148
1900027,1998-99,3,41.23712,-95.41876
1900028,1998-99,3,42.279455,-94.295943
1900040,1998-99,3,41.880388,-92.790528
1900060,1998-99,3,42.095283,-92.674817
1903030,1998-99,3,NA,NA
1903060,1998-99,3,42.551805,-93.050888
1903090,1998-99,3,41.520597,-94.584408
1903150,1998-99,3,41.609728,-94.01452
1903220,1998-99,3,42.832581,-96.549767
1903240,1998-99,3,NA,NA
1903270,1998-99,3,41.026486,-92.800402
1903300,1998-99,3,42.14983,-91.620721
1903330,1998-99,3,NA,NA
1903360,1998-99,3,43.064591,-94.223226
1903390,1998-99,3,43.271899,-91.490594
1903450,1998-99,3,42.755231,-92.801153
1903480,1998-99,3,42.66993,-95.304751
1903540,1998-99,3,42.0179,-93.6485
1903570,1998-99,3,42.106223,-91.286827
1903630,1998-99,3,42.15264,-90.590985
1903660,1998-99,3,NA,NA
1903690,1998-99,3,41.7295,-93.6033
1903720,1998-99,3,NA,NA
1903750,1998-99,3,42.572937,-92.778062
1903780,1998-99,3,42.075167,-95.101114
1903850,1998-99,3,43.393018,-94.483016
1903930,1998-99,3,41.399128,-95.005938
1903960,1998-99,3,41.712832,-94.921796
1904020,1998-99,3,42.713942,-95.429189
1904080,1998-99,3,41.47009,-95.341681
1904200,1998-99,3,41.8994,-93.6061
1904320,1998-99,3,42.338758,-95.45968
1904380,1998-99,3,41.826771,-93.148785
1904440,1998-99,3,42.226114,-92.866895
1904560,1998-99,3,40.671028,-94.723194
1904620,1998-99,3,41.8919,-92.2777
1904650,1998-99,3,42.254487,-90.443703
1904680,1998-99,3,42.849813,-93.603818
1904740,1998-99,3,41.740511,-90.976559
1904830,1998-99,3,42.01021,-92.086471
1904860,1998-99,3,41.529675,-90.501908
1904950,1998-99,3,41.156566,-92.637081
1905070,1998-99,3,41.6982,-93.467041
1905130,1998-99,3,42.062118,-93.887496
1905190,1998-99,3,43.188674,-96.136313
1905370,1998-99,3,NA,NA
1905430,1998-99,3,43.092015,-93.813364
1905490,1998-99,3,41.738945,-92.447196
1905750,1998-99,3,43.388677,-93.94812
1905790,1998-99,3,40.799648,-91.115083
1905910,1998-99,3,NA,NA
1905940,1998-99,3,41.451176,-94.77243
1905970,1998-99,3,42.751303,-93.368681
1906000,1998-99,3,41.837564,-90.838734
1906060,1998-99,3,41.784978,-90.259083
1906240,1998-99,3,40.96116,-92.237712
1906270,1998-99,3,41.497272,-93.489242
1906330,1998-99,3,42.071067,-94.865289
1906510,1998-99,3,42.53734,-92.457601
1906540,1998-99,3,42.005141,-91.707721
1906660,1998-99,3,42.187,-91.7849
1906750,1998-99,3,40.738462,-92.87425
1906780,1998-99,3,42.208944,-91.526703
1906810,1998-99,3,41.823412,-90.528413
1906840,1998-99,3,42.856691,-91.407386
1906900,1998-99,3,40.74797,-93.74064
1906930,1998-99,3,40.576189,-91.515386
1906960,1998-99,3,43.41954,-96.169802
1907050,1998-99,3,41.0072,-93.2921
1907080,1998-99,3,43.067872,-92.671002
1907110,1998-99,3,42.065703,-95.590123
1907170,1998-99,3,42.756392,-95.556033
1907350,1998-99,3,40.743076,-95.033337
1907380,1998-99,3,42.735465,-93.729227
1907410,1998-99,3,41.040555,-93.769505
1907440,1998-99,3,42.786804,-92.665363
1907470,1998-99,3,43.062038,-95.286446
1907590,1998-99,3,41.720666,-91.790733
1907620,1998-99,3,43.139872,-93.3699
1907650,1998-99,3,40.797872,-94.478565
1907710,1998-99,3,41.858445,-90.219389
1907860,1998-99,3,41.903773,-91.655263
1907900,1998-99,3,41.8908,-93.397
1907920,1998-99,3,42.010486,-93.317199
1907980,1998-99,3,41.268605,-91.367433
1908070,1998-99,3,41.878278,-94.681675
1908130,1998-99,3,40.990474,-94.740159
1908190,1998-99,3,42.990511,-93.955027
1908220,1998-99,3,41.26234,-95.847951
1908310,1998-99,3,41.066193,-94.363811
1908520,1998-99,3,41.68424,-93.962171
1908550,1998-99,3,40.860248,-91.315824
1908580,1998-99,3,41.5362,-90.5741
1908610,1998-99,3,40.744166,-92.413751
1908730,1998-99,3,43.29989,-91.787081
1908790,1998-99,3,NA,NA
1908880,1998-99,3,42.002514,-90.605224
1908910,1998-99,3,42.027526,-95.348967
1908940,1998-99,3,42.668694,-92.331105
1908970,1998-99,3,41.585295,-93.628787
1909030,1998-99,3,NA,NA
1909060,1998-99,3,40.80722,-94.343673
1909120,1998-99,3,42.466703,-92.626947
1909450,1998-99,3,42.658704,-93.507369
1909480,1998-99,3,42.5112,-90.7062
1909540,1998-99,3,42.567054,-92.160093
1909570,1998-99,3,41.853782,-95.594589
1909600,1998-99,3,41.604232,-90.912773
1909990,1998-99,3,42.667,-93.9046
1910050,1998-99,3,41.495384,-94.123881
1910110,1998-99,3,42.476379,-91.73729
1910130,1998-99,3,42.0483,-90.3981
1910200,1998-99,3,42.030384,-94.232993
1910260,1998-99,3,NA,NA
1910340,1998-99,3,42.480129,-95.779451
1910350,1998-99,3,41.026336,-94.187612
1910410,1998-99,3,43.360472,-91.222228
1910500,1998-99,3,42.644828,-91.405165
1910690,1998-99,3,42.3607,-93.0961
1910710,1998-99,3,41.59106,-95.056171
1910950,1998-99,3,43.117684,-94.692882
1910980,1998-99,3,41.51334,-92.079948
1911040,1998-99,3,40.830084,-95.309211
1911070,1998-99,3,43.3951,-94.8178
1911250,1998-99,3,41.59106,-95.056171
1911340,1998-99,3,41.0033,-91.983491
1911520,1998-99,3,40.717826,-95.477717
1911790,1998-99,3,43.26267,-93.638311
1911820,1998-99,3,42.5044,-94.175
1911850,1998-99,3,40.626405,-91.332244
1911910,1998-99,3,NA,NA
1911970,1998-99,3,42.962857,-92.194415
1912060,1998-99,3,NA,NA
1912120,1998-99,3,40.883112,-95.671167
1912230,1998-99,3,42.487143,-95.536801
1912300,1998-99,3,NA,NA
1912330,1998-99,3,43.089337,-93.608951
1912480,1998-99,3,43.3403,-95.9948
1912510,1998-99,3,42.106769,-93.641643
1912600,1998-99,3,42.7268,-94.4392
1912660,1998-99,3,42.317354,-92.595566
1912690,1998-99,3,41.039937,-95.73742
1912750,1998-99,3,42.061803,-94.727918
1912810,1998-99,3,43.2365,-94.755
1912840,1998-99,3,NA,NA
1912870,1998-99,3,NA,NA
1913080,1998-99,3,NA,NA
1913110,1998-99,3,41.312017,-94.464707
1913200,1998-99,3,41.74375,-92.722921
1913230,1998-99,3,41.239544,-95.135322
1913290,1998-99,3,42.355822,-92.779327
1913320,1998-99,3,41.670885,-94.495221
1913350,1998-99,3,42.785238,-91.096403
1913380,1998-99,3,41.729598,-92.295523
1913440,1998-99,3,40.604988,-95.661026
1913470,1998-99,3,42.75148,-93.198441
1913500,1998-99,3,41.658205,-95.338367
1913530,1998-99,3,40.704928,-91.80025
1913660,1998-99,3,43.18037,-95.473204
1914010,1998-99,3,41.407947,-91.541699
1914160,1998-99,3,42.625598,-96.295228
1914280,1998-99,3,43.376383,-92.102833
1914310,1998-99,3,42.304392,-93.301574
1914340,1998-99,3,42.400942,-92.453323
1914370,1998-99,3,42.721567,-94.203731
1914580,1998-99,3,42.468518,-91.907846
1914640,1998-99,3,41.3579,-93.5426
1914670,1998-99,3,41.21007,-93.842581
1914700,1998-99,3,41.6804,-91.5097
1914730,1998-99,3,42.529219,-93.265932
1914850,1998-99,3,41.799013,-92.067472
1914880,1998-99,3,41.90412,-95.057801
1915180,1998-99,3,42.650339,-92.459918
1915210,1998-99,3,42.0123,-94.3771
1915330,1998-99,3,42.480775,-92.064427
1915450,1998-99,3,41.6623,-93.6977
1915630,1998-99,3,40.408592,-91.388114
1915660,1998-99,3,41.369256,-91.952353
1915750,1998-99,3,42.5862,-95.9795
1915840,1998-99,3,41.318958,-93.101168
1916110,1998-99,3,43.415286,-93.531427
1916140,1998-99,3,43.441677,-95.324401
1916320,1998-99,3,40.625341,-93.935854
1916420,1998-99,3,42.852413,-94.850858
1916440,1998-99,3,42.478024,-96.180327
1916530,1998-99,3,42.78105,-96.180691
1916620,1998-99,3,40.883465,-94.562795
1916680,1998-99,3,41.220978,-95.81844
1917100,1998-99,3,41.89523,-91.151021
1917220,1998-99,3,42.05127,-91.598711
1917250,1998-99,3,41.918763,-91.388949
1917340,1998-99,3,NA,NA
1917460,1998-99,3,41.654963,-95.786626
1917550,1998-99,3,41.484439,-91.426597
1917820,1998-99,3,41.305574,-91.203935
1917880,1998-99,3,42.914919,-94.08753
1918030,1998-99,3,41.581864,-92.842705
1918120,1998-99,3,43.046603,-91.392042
